"CoreID","treatment","sat_level","Mass","formula","presence","n"
"FT020","Drying",50,515.0103414,"C22H12O15",1,5
"FT020","Drying",50,515.023374,"C19H17O15P1",1,4
"FT020","Drying",50,515.031389,"C19H16O17",1,5
"FT020","Drying",50,515.0436841,"C29H13O6N2P1",1,4
"FT020","Drying",50,515.0466773,"C23H16O14",1,5
"FT020","Drying",50,515.0678106,"C20H20O16",1,5
"FT020","Drying",50,515.0830688,"C24H20O13",1,5
"FT020","Drying",50,515.1041875,"C21H24O15",1,5
"FT020","Drying",50,515.1194628,"C25H24O12",1,5
"FT020","Drying",50,515.1406002,"C22H28O14",1,5
"FT020","Drying",50,515.1558808,"C26H28O11",1,5
"FT020","Drying",50,515.1770352,"C23H32O13",1,5
"FT020","Drying",50,515.1922815,"C27H32O10",1,5
"FT020","Drying",50,515.2054024,"C24H37O10P1",1,5
"FT020","Drying",50,515.2134316,"C24H36O12",1,5
"FT020","Drying",50,515.2286731,"C28H36O9",1,5
"FT020","Drying",50,515.241778,"C25H41O9P1",1,3
"FT020","Drying",50,515.2497863,"C25H40O11",1,5
"FT020","Drying",50,515.2650435,"C29H40O8",1,5
"FT020","Drying",50,515.2861278,"C26H44O10",1,5
"FT020","Drying",50,515.3014207,"C30H44O7",1,5
"FT020","Drying",50,515.3224838,"C27H48O9",1,5
"FT020","Drying",50,516.0783324,"C23H19O13N1",1,5
"FT020","Drying",50,516.1146232,"C24H23O12N1",1,3
"FT020","Drying",50,516.9970037,"C25H11O11P1",1,3
"FT020","Drying",50,517.0259697,"C22H14O15",1,5
"FT020","Drying",50,517.0470661,"C19H18O17",1,5
"FT020","Drying",50,517.0593453,"C29H15O6N2P1",1,5
"FT020","Drying",50,517.0623347,"C23H18O14",1,5
"FT020","Drying",50,517.0834494,"C20H22O16",1,5
"FT020","Drying",50,517.0987152,"C24H22O13",1,5
"FT020","Drying",50,517.1198275,"C21H26O15",1,5
"FT020","Drying",50,517.132161,"C31H23O4N2P1",1,3
"FT020","Drying",50,517.1351106,"C25H26O12",1,5
"FT020","Drying",50,517.1562525,"C22H30O14",1,5
"FT020","Drying",50,517.1715307,"C26H30O11",1,5
"FT020","Drying",50,517.1845891,"C23H35O11P1",1,5
"FT020","Drying",50,517.1926514,"C23H34O13",1,5
"FT020","Drying",50,517.2079346,"C27H34O10",1,5
"FT020","Drying",50,517.2210137,"C24H39O10P1",1,4
"FT020","Drying",50,517.2290977,"C24H38O12",1,5
"FT020","Drying",50,517.2443481,"C28H38O9",1,5
"FT020","Drying",50,517.2655085,"C25H42O11",1,5
"FT020","Drying",50,517.2807294,"C29H42O8",1,5
"FT020","Drying",50,517.3018462,"C26H46O10",1,3
"FT020","Drying",50,517.3147469,"C34H46O2S1",1,3
"FT020","Drying",50,518.0576394,"C22H17O14N1",1,4
"FT020","Drying",50,518.0938964,"C23H21O13N1",1,5
"FT020","Drying",50,518.2606561,"C24H41O11N1",1,5
"FT020","Drying",50,519.0052938,"C21H12O16",1,4
"FT020","Drying",50,519.0386524,"C28H13O7N2P1",1,3
"FT020","Drying",50,519.0416747,"C22H16O15",1,5
"FT020","Drying",50,519.0569536,"C26H16O12",1,5
"FT020","Drying",50,519.0749527,"C29H17O6N2P1",1,4
"FT020","Drying",50,519.0780156,"C23H20O14",1,5
"FT020","Drying",50,519.0991251,"C20H24O16",1,5
"FT020","Drying",50,519.1113613,"C30H21O5N2P1",1,3
"FT020","Drying",50,519.1143755,"C24H24O13",1,5
"FT020","Drying",50,519.1507551,"C25H28O12",1,5
"FT020","Drying",50,519.1638738,"C22H33O12P1",1,4
"FT020","Drying",50,519.1871241,"C26H32O11",1,5
"FT020","Drying",50,519.2002331,"C23H37O11P1",1,4
"FT020","Drying",50,519.2235183,"C27H36O10",1,5
"FT020","Drying",50,519.2365241,"C24H41O10P1",1,4
"FT020","Drying",50,519.2599346,"C28H40O9",1,5
"FT020","Drying",50,519.2963349,"C29H44O8",1,5
"FT020","Drying",50,520.0733123,"C22H19O14N1",1,5
"FT020","Drying",50,520.1096992,"C23H23O13N1",1,5
"FT020","Drying",50,520.1460527,"C24H27O12N1",1,5
"FT020","Drying",50,521.0209277,"C21H14O16",1,5
"FT020","Drying",50,521.0362494,"C25H14O13",1,5
"FT020","Drying",50,521.0542792,"C28H15O7N2P1",1,4
"FT020","Drying",50,521.0573038,"C22H18O15",1,5
"FT020","Drying",50,521.0725937,"C26H18O12",1,5
"FT020","Drying",50,521.0907501,"C29H19O6N2P1",1,4
"FT020","Drying",50,521.093701,"C23H22O14",1,5
"FT020","Drying",50,521.1090687,"C27H22O11",1,5
"FT020","Drying",50,521.130084,"C24H26O13",1,5
"FT020","Drying",50,521.1664401,"C25H30O12",1,5
"FT020","Drying",50,521.1949006,"C16H34O15N4",1,5
"FT020","Drying",50,521.2028026,"C26H34O11",1,5
"FT020","Drying",50,521.215778,"C23H39O11P1",1,3
"FT020","Drying",50,521.2311771,"C27H39O8P1",1,5
"FT020","Drying",50,521.2391646,"C27H38O10",1,5
"FT020","Drying",50,521.2521782,"C24H43O10P1",1,4
"FT020","Drying",50,521.2673908,"C28H43O7P1",1,4
"FT020","Drying",50,521.2755474,"C28H42O9",1,5
"FT020","Drying",50,521.3118685,"C29H46O8",1,5
"FT020","Drying",50,522.0889345,"C22H21O14N1",1,5
"FT020","Drying",50,522.1617179,"C24H29O12N1",1,3
"FT020","Drying",50,523.0365353,"C21H16O16",1,5
"FT020","Drying",50,523.0518228,"C25H16O13",1,5
"FT020","Drying",50,523.0729103,"C22H20O15",1,5
"FT020","Drying",50,523.0881989,"C26H20O12",1,5
"FT020","Drying",50,523.1093147,"C23H24O14",1,5
"FT020","Drying",50,523.1246176,"C27H24O11",1,5
"FT020","Drying",50,523.1457263,"C24H28O13",1,5
"FT020","Drying",50,523.1610578,"C28H28O10",1,5
"FT020","Drying",50,523.182123,"C25H32O12",1,5
"FT020","Drying",50,523.1974457,"C29H32O9",1,4
"FT020","Drying",50,523.2105319,"C16H36O15N4",1,5
"FT020","Drying",50,523.2185287,"C26H36O11",1,5
"FT020","Drying",50,523.2469179,"C27H41O8P1",1,5
"FT020","Drying",50,523.2549153,"C27H40O10",1,5
"FT020","Drying",50,523.2912874,"C28H44O9",1,5
"FT020","Drying",50,524.1045546,"C22H23O14N1",1,4
"FT020","Drying",50,524.1409151,"C23H27O13N1",1,5
"FT020","Drying",50,524.1772779,"C24H31O12N1",1,3
"FT020","Drying",50,525.0158295,"C20H14O17",1,5
"FT020","Drying",50,525.0311782,"C24H14O14",1,5
"FT020","Drying",50,525.0522381,"C21H18O16",1,5
"FT020","Drying",50,525.0675154,"C25H18O13",1,5
"FT020","Drying",50,525.088609,"C22H22O15",1,5
"FT020","Drying",50,525.1038809,"C26H22O12",1,5
"FT020","Drying",50,525.1249563,"C23H26O14",1,5
"FT020","Drying",50,525.1402237,"C27H26O11",1,5
"FT020","Drying",50,525.1613084,"C24H30O13",1,5
"FT020","Drying",50,525.1766102,"C28H30O10",1,5
"FT020","Drying",50,525.1896701,"C25H35O10P1",1,5
"FT020","Drying",50,525.1977061,"C25H34O12",1,5
"FT020","Drying",50,525.2260441,"C26H39O9P1",1,5
"FT020","Drying",50,525.2340746,"C26H38O11",1,5
"FT020","Drying",50,525.2493381,"C30H38O8",1,5
"FT020","Drying",50,525.2624236,"C27H43O8P1",1,5
"FT020","Drying",50,525.270451,"C27H42O10",1,5
"FT020","Drying",50,525.3068812,"C28H46O9",1,5
"FT020","Drying",50,525.3432612,"C29H50O8",1,3
"FT020","Drying",50,526.1566572,"C23H29O13N1",1,4
"FT020","Drying",50,527.0103571,"C23H12O15",1,5
"FT020","Drying",50,527.0314231,"C20H16O17",1,5
"FT020","Drying",50,527.0467053,"C24H16O14",1,5
"FT020","Drying",50,527.0677975,"C21H20O16",1,5
"FT020","Drying",50,527.0830856,"C25H20O13",1,5
"FT020","Drying",50,527.1041967,"C22H24O15",1,5
"FT020","Drying",50,527.1194778,"C26H24O12",1,5
"FT020","Drying",50,527.140609,"C23H28O14",1,5
"FT020","Drying",50,527.1558876,"C27H28O11",1,5
"FT020","Drying",50,527.1770089,"C24H32O13",1,5
"FT020","Drying",50,527.1922926,"C28H32O10",1,5
"FT020","Drying",50,527.205404,"C25H37O10P1",1,5
"FT020","Drying",50,527.2134289,"C25H36O12",1,5
"FT020","Drying",50,527.2286908,"C29H36O9",1,5
"FT020","Drying",50,527.2498004,"C26H40O11",1,5
"FT020","Drying",50,527.2650682,"C30H40O8",1,5
"FT020","Drying",50,527.2861762,"C27H44O10",1,5
"FT020","Drying",50,527.3225022,"C28H48O9",1,5
"FT020","Drying",50,527.3588631,"C29H52O8",1,3
"FT020","Drying",50,528.0781307,"C24H19O13N1",1,4
"FT020","Drying",50,528.1723072,"C23H31O13N1",1,3
"FT020","Drying",50,528.2449501,"C25H39O11N1",1,5
"FT020","Drying",50,529.0260478,"C23H14O15",1,5
"FT020","Drying",50,529.0471448,"C20H18O17",1,5
"FT020","Drying",50,529.0624314,"C24H18O14",1,5
"FT020","Drying",50,529.0835516,"C21H22O16",1,5
"FT020","Drying",50,529.0957853,"C31H19O5N2P1",1,3
"FT020","Drying",50,529.1199266,"C22H26O15",1,5
"FT020","Drying",50,529.135197,"C26H26O12",1,5
"FT020","Drying",50,529.1563099,"C23H30O14",1,5
"FT020","Drying",50,529.1715663,"C27H30O11",1,5
"FT020","Drying",50,529.1926651,"C24H34O13",1,5
"FT020","Drying",50,529.207907,"C28H34O10",1,5
"FT020","Drying",50,529.2210004,"C25H39O10P1",1,5
"FT020","Drying",50,529.2290365,"C25H38O12",1,5
"FT020","Drying",50,529.2442707,"C29H38O9",1,5
"FT020","Drying",50,529.2574023,"C26H43O9P1",1,4
"FT020","Drying",50,529.2653942,"C26H42O11",1,5
"FT020","Drying",50,529.2806353,"C30H42O8",1,5
"FT020","Drying",50,529.3017489,"C27H46O10",1,5
"FT020","Drying",50,529.3381128,"C28H50O9",1,4
"FT020","Drying",50,530.0939387,"C24H21O13N1",1,5
"FT020","Drying",50,530.1020746,"C29H26O3N1S2P1",1,5
"FT020","Drying",50,530.1879944,"C23H33O13N1",1,3
"FT020","Drying",50,531.0052999,"C22H12O16",1,4
"FT020","Drying",50,531.0386593,"C29H13O7N2P1",1,4
"FT020","Drying",50,531.0416742,"C23H16O15",1,5
"FT020","Drying",50,531.0627509,"C20H20O17",1,5
"FT020","Drying",50,531.0749937,"C30H17O6N2P1",1,4
"FT020","Drying",50,531.0780138,"C24H20O14",1,5
"FT020","Drying",50,531.099103,"C21H24O16",1,5
"FT020","Drying",50,531.1143806,"C25H24O13",1,5
"FT020","Drying",50,531.1354909,"C22H28O15",1,5
"FT020","Drying",50,531.1507498,"C26H28O12",1,5
"FT020","Drying",50,531.1639049,"C23H33O12P1",1,5
"FT020","Drying",50,531.1718668,"C23H32O14",1,5
"FT020","Drying",50,531.1871225,"C27H32O11",1,5
"FT020","Drying",50,531.2002137,"C24H37O11P1",1,5
"FT020","Drying",50,531.2083321,"C24H36O13",1,5
"FT020","Drying",50,531.2235238,"C28H36O10",1,5
"FT020","Drying",50,531.2446298,"C25H40O12",1,5
"FT020","Drying",50,531.2599381,"C29H40O9",1,5
"FT020","Drying",50,531.2810441,"C26H44O11",1,5
"FT020","Drying",50,531.2963357,"C30H44O8",1,5
"FT020","Drying",50,532.0733547,"C23H19O14N1",1,4
"FT020","Drying",50,533.0209012,"C22H14O16",1,5
"FT020","Drying",50,533.0338015,"C19H19O16P1",1,3
"FT020","Drying",50,533.0572399,"C23H18O15",1,5
"FT020","Drying",50,533.07837,"C20H22O17",1,4
"FT020","Drying",50,533.09059,"C30H19O6N2P1",1,3
"FT020","Drying",50,533.0936218,"C24H22O14",1,5
"FT020","Drying",50,533.1148113,"C21H26O16",1,5
"FT020","Drying",50,533.119548,"C19H26O12N4S1",1,3
"FT020","Drying",50,533.1269913,"C31H23O5N2P1",1,3
"FT020","Drying",50,533.1300108,"C25H26O13",1,5
"FT020","Drying",50,533.1664186,"C26H30O12",1,5
"FT020","Drying",50,533.1795073,"C23H35O12P1",1,3
"FT020","Drying",50,533.2028479,"C27H34O11",1,5
"FT020","Drying",50,533.2313118,"C18H38O14N4",1,3
"FT020","Drying",50,533.2392379,"C28H38O10",1,5
"FT020","Drying",50,533.2756452,"C29H42O9",1,5
"FT020","Drying",50,533.312012,"C30H46O8",1,5
"FT020","Drying",50,534.0888573,"C23H21O14N1",1,5
"FT020","Drying",50,535.0365094,"C22H16O16",1,5
"FT020","Drying",50,535.0518399,"C26H16O13",1,5
"FT020","Drying",50,535.0698116,"C29H17O7N2P1",1,3
"FT020","Drying",50,535.0728911,"C23H20O15",1,5
"FT020","Drying",50,535.0882256,"C27H20O12",1,5
"FT020","Drying",50,535.1093091,"C24H24O14",1,5
"FT020","Drying",50,535.1246174,"C28H24O11",1,5
"FT020","Drying",50,535.1457072,"C25H28O13",1,5
"FT020","Drying",50,535.1821414,"C26H32O12",1,5
"FT020","Drying",50,535.2103785,"C27H37O9P1",1,3
"FT020","Drying",50,535.2185406,"C27H36O11",1,5
"FT020","Drying",50,535.2314346,"C24H41O11P1",1,3
"FT020","Drying",50,535.2469138,"C18H40O14N4",1,5
"FT020","Drying",50,535.2549044,"C28H40O10",1,5
"FT020","Drying",50,535.283255,"C29H45O7P1",1,5
"FT020","Drying",50,535.2913033,"C29H44O9",1,5
"FT020","Drying",50,535.3275655,"C30H48O8",1,4
"FT020","Drying",50,536.0682037,"C22H19O15N1",1,3
"FT020","Drying",50,536.1409732,"C24H27O13N1",1,5
"FT020","Drying",50,537.0157988,"C21H14O17",1,4
"FT020","Drying",50,537.0311136,"C25H14O14",1,5
"FT020","Drying",50,537.0521773,"C22H18O16",1,5
"FT020","Drying",50,537.0674884,"C26H18O13",1,5
"FT020","Drying",50,537.0885898,"C23H22O15",1,5
"FT020","Drying",50,537.1038875,"C27H22O12",1,5
"FT020","Drying",50,537.1249814,"C24H26O14",1,5
"FT020","Drying",50,537.1402954,"C28H26O11",1,5
"FT020","Drying",50,537.1613865,"C25H30O13",1,5
"FT020","Drying",50,537.1767251,"C29H30O10",1,4
"FT020","Drying",50,537.1897913,"C16H34O16N4",1,4
"FT020","Drying",50,537.1977706,"C26H34O12",1,5
"FT020","Drying",50,537.2261382,"C27H39O9P1",1,5
"FT020","Drying",50,537.2341422,"C27H38O11",1,5
"FT020","Drying",50,537.26248,"C28H43O8P1",1,5
"FT020","Drying",50,537.2705172,"C28H42O10",1,5
"FT020","Drying",50,537.3068355,"C29H46O9",1,5
"FT020","Drying",50,539.0314075,"C21H16O17",1,5
"FT020","Drying",50,539.0467366,"C25H16O14",1,5
"FT020","Drying",50,539.0678285,"C22H20O16",1,5
"FT020","Drying",50,539.0831255,"C26H20O13",1,5
"FT020","Drying",50,539.1042349,"C23H24O15",1,5
"FT020","Drying",50,539.1195315,"C27H24O12",1,5
"FT020","Drying",50,539.1406456,"C24H28O14",1,5
"FT020","Drying",50,539.1559474,"C28H28O11",1,5
"FT020","Drying",50,539.1689896,"C25H33O11P1",1,4
"FT020","Drying",50,539.177042,"C25H32O13",1,5
"FT020","Drying",50,539.1922971,"C29H32O10",1,5
"FT020","Drying",50,539.2054007,"C26H37O10P1",1,5
"FT020","Drying",50,539.2134082,"C26H36O12",1,5
"FT020","Drying",50,539.2286784,"C30H36O9",1,5
"FT020","Drying",50,539.2417486,"C27H41O9P1",1,5
"FT020","Drying",50,539.2497812,"C27H40O11",1,5
"FT020","Drying",50,539.2780941,"C28H45O8P1",1,5
"FT020","Drying",50,539.2861413,"C28H44O10",1,5
"FT020","Drying",50,539.3225131,"C29H48O9",1,5
"FT020","Drying",50,540.9969621,"C17H10O17N4",1,3
"FT020","Drying",50,541.0259867,"C24H14O15",1,5
"FT020","Drying",50,541.0470472,"C21H18O17",1,5
"FT020","Drying",50,541.062363,"C25H18O14",1,5
"FT020","Drying",50,541.0834611,"C22H22O16",1,5
"FT020","Drying",50,541.0987615,"C26H22O13",1,5
"FT020","Drying",50,541.1198798,"C23H26O15",1,5
"FT020","Drying",50,541.1351716,"C27H26O12",1,5
"FT020","Drying",50,541.1562704,"C24H30O14",1,5
"FT020","Drying",50,541.1715676,"C28H30O11",1,5
"FT020","Drying",50,541.184659,"C25H35O11P1",1,5
"FT020","Drying",50,541.1926762,"C25H34O13",1,5
"FT020","Drying",50,541.2079759,"C29H34O10",1,5
"FT020","Drying",50,541.2210565,"C26H39O10P1",1,5
"FT020","Drying",50,541.2290658,"C26H38O12",1,5
"FT020","Drying",50,541.244319,"C30H38O9",1,5
"FT020","Drying",50,541.2573443,"C27H43O9P1",1,5
"FT020","Drying",50,541.2654171,"C27H42O11",1,5
"FT020","Drying",50,541.301754,"C28H46O10",1,5
"FT020","Drying",50,541.3381526,"C29H50O9",1,4
"FT020","Drying",50,543.0416107,"C24H16O15",1,5
"FT020","Drying",50,543.0627036,"C21H20O17",1,5
"FT020","Drying",50,543.074954,"C31H17O6N2P1",1,4
"FT020","Drying",50,543.077993,"C25H20O14",1,5
"FT020","Drying",50,543.0991141,"C22H24O16",1,5
"FT020","Drying",50,543.1112537,"C22H28O10N2S2",1,3
"FT020","Drying",50,543.1143895,"C26H24O13",1,5
"FT020","Drying",50,543.1355237,"C23H28O15",1,5
"FT020","Drying",50,543.1508102,"C27H28O12",1,5
"FT020","Drying",50,543.1719377,"C24H32O14",1,5
"FT020","Drying",50,543.1871905,"C28H32O11",1,5
"FT020","Drying",50,543.2002746,"C25H37O11P1",1,5
"FT020","Drying",50,543.2083193,"C25H36O13",1,5
"FT020","Drying",50,543.2236092,"C29H36O10",1,5
"FT020","Drying",50,543.2366417,"C26H41O10P1",1,5
"FT020","Drying",50,543.2447481,"C26H40O12",1,5
"FT020","Drying",50,543.2599931,"C30H40O9",1,5
"FT020","Drying",50,543.2811131,"C27H44O11",1,5
"FT020","Drying",50,543.2963728,"C31H44O8",1,5
"FT020","Drying",50,543.3174567,"C28H48O10",1,5
"FT020","Drying",50,545.0209388,"C23H14O16",1,5
"FT020","Drying",50,545.0572648,"C24H18O15",1,5
"FT020","Drying",50,545.0783651,"C21H22O17",1,5
"FT020","Drying",50,545.0936263,"C25H22O14",1,5
"FT020","Drying",50,545.1147321,"C22H26O16",1,5
"FT020","Drying",50,545.1299895,"C26H26O13",1,5
"FT020","Drying",50,545.1511149,"C23H30O15",1,5
"FT020","Drying",50,545.1663905,"C27H30O12",1,5
"FT020","Drying",50,545.1874953,"C24H34O14",1,5
"FT020","Drying",50,545.20279,"C28H34O11",1,5
"FT020","Drying",50,545.2158685,"C25H39O11P1",1,4
"FT020","Drying",50,545.2239686,"C25H38O13",1,3
"FT020","Drying",50,545.2391933,"C29H38O10",1,5
"FT020","Drying",50,545.2522911,"C26H43O10P1",1,3
"FT020","Drying",50,545.2602961,"C26H42O12",1,5
"FT020","Drying",50,545.2755873,"C30H42O9",1,5
"FT020","Drying",50,545.296582,"C27H46O11",1,4
"FT020","Drying",50,545.3119762,"C31H46O8",1,5
"FT020","Drying",50,546.0888653,"C24H21O14N1",1,4
"FT020","Drying",50,547.0365973,"C23H16O16",1,5
"FT020","Drying",50,547.0698718,"C30H17O7N2P1",1,4
"FT020","Drying",50,547.0729666,"C24H20O15",1,5
"FT020","Drying",50,547.0940682,"C21H24O17",1,5
"FT020","Drying",50,547.1062482,"C31H21O6N2P1",1,3
"FT020","Drying",50,547.1093135,"C25H24O14",1,5
"FT020","Drying",50,547.1456884,"C26H28O13",1,5
"FT020","Drying",50,547.1820425,"C27H32O12",1,5
"FT020","Drying",50,547.2184048,"C28H36O11",1,5
"FT020","Drying",50,547.2467074,"C29H41O8P1",1,3
"FT020","Drying",50,547.2548006,"C29H40O10",1,5
"FT020","Drying",50,547.2912037,"C30H44O9",1,5
"FT020","Drying",50,548.0680817,"C23H19O15N1",1,3
"FT020","Drying",50,549.0157574,"C22H14O17",1,5
"FT020","Drying",50,549.052181,"C23H18O16",1,5
"FT020","Drying",50,549.0675121,"C27H18O13",1,5
"FT020","Drying",50,549.0885865,"C24H22O15",1,5
"FT020","Drying",50,549.1039438,"C28H22O12",1,5
"FT020","Drying",50,549.1249925,"C25H26O14",1,5
"FT020","Drying",50,549.1613791,"C26H30O13",1,5
"FT020","Drying",50,549.1977675,"C27H34O12",1,5
"FT020","Drying",50,549.2261429,"C28H39O9P1",1,5
"FT020","Drying",50,549.2341308,"C28H38O11",1,5
"FT020","Drying",50,549.2471291,"C25H43O11P1",1,3
"FT020","Drying",50,549.2623893,"C29H43O8P1",1,4
"FT020","Drying",50,549.2704622,"C29H42O10",1,5
"FT020","Drying",50,549.3068244,"C30H46O9",1,5
"FT020","Drying",50,551.0314278,"C22H16O17",1,5
"FT020","Drying",50,551.0467077,"C26H16O14",1,5
"FT020","Drying",50,551.0647331,"C29H17O8N2P1",1,4
"FT020","Drying",50,551.0677783,"C23H20O16",1,5
"FT020","Drying",50,551.0830875,"C27H20O13",1,5
"FT020","Drying",50,551.1041553,"C24H24O15",1,5
"FT020","Drying",50,551.1405417,"C25H28O14",1,5
"FT020","Drying",50,551.1769714,"C26H32O13",1,5
"FT020","Drying",50,551.2053705,"C27H37O10P1",1,5
"FT020","Drying",50,551.2133581,"C27H36O12",1,5
"FT020","Drying",50,551.2417474,"C28H41O9P1",1,5
"FT020","Drying",50,551.2497946,"C28H40O11",1,5
"FT020","Drying",50,551.2780983,"C29H45O8P1",1,5
"FT020","Drying",50,551.2861784,"C29H44O10",1,5
"FT020","Drying",50,551.3224987,"C30H48O9",1,4
"FT020","Drying",50,553.0260971,"C25H14O15",1,5
"FT020","Drying",50,553.0471233,"C22H18O17",1,5
"FT020","Drying",50,553.0624393,"C26H18O14",1,5
"FT020","Drying",50,553.0835227,"C23H22O16",1,5
"FT020","Drying",50,553.098811,"C27H22O13",1,5
"FT020","Drying",50,553.119901,"C24H26O15",1,5
"FT020","Drying",50,553.1562965,"C25H30O14",1,5
"FT020","Drying",50,553.1847374,"C16H34O17N4",1,5
"FT020","Drying",50,553.1926344,"C26H34O13",1,5
"FT020","Drying",50,553.2078848,"C30H34O10",1,4
"FT020","Drying",50,553.2209647,"C27H39O10P1",1,5
"FT020","Drying",50,553.2289925,"C27H38O12",1,5
"FT020","Drying",50,553.2442799,"C31H38O9",1,3
"FT020","Drying",50,553.2572948,"C28H43O9P1",1,5
"FT020","Drying",50,553.2653964,"C28H42O11",1,5
"FT020","Drying",50,553.2936853,"C29H47O8P1",1,5
"FT020","Drying",50,553.3017427,"C29H46O10",1,5
"FT020","Drying",50,553.3381096,"C30H50O9",1,4
"FT020","Drying",50,554.9763141,"C17H8O18N4",1,3
"FT020","Drying",50,555.0267068,"C21H16O18",1,5
"FT020","Drying",50,555.0416271,"C25H16O15",1,5
"FT020","Drying",50,555.0626977,"C22H20O17",1,5
"FT020","Drying",50,555.0779634,"C26H20O14",1,5
"FT020","Drying",50,555.0990757,"C23H24O16",1,5
"FT020","Drying",50,555.1143428,"C27H24O13",1,5
"FT020","Drying",50,555.1354631,"C24H28O15",1,5
"FT020","Drying",50,555.1507614,"C28H28O12",1,5
"FT020","Drying",50,555.1639549,"C25H33O12P1",1,5
"FT020","Drying",50,555.1718383,"C25H32O14",1,5
"FT020","Drying",50,555.1871364,"C29H32O11",1,5
"FT020","Drying",50,555.2003177,"C26H37O11P1",1,5
"FT020","Drying",50,555.2082948,"C26H36O13",1,5
"FT020","Drying",50,555.2235321,"C30H36O10",1,5
"FT020","Drying",50,555.2366309,"C27H41O10P1",1,5
"FT020","Drying",50,555.2446641,"C27H40O12",1,5
"FT020","Drying",50,555.2599539,"C31H40O9",1,5
"FT020","Drying",50,555.2810603,"C28H44O11",1,5
"FT020","Drying",50,555.3174382,"C29H48O10",1,5
"FT020","Drying",50,555.3537598,"C30H52O9",1,4
"FT020","Drying",50,557.0209229,"C24H14O16",1,5
"FT020","Drying",50,557.04198,"C21H18O18",1,5
"FT020","Drying",50,557.0541364,"C31H15O7N2P1",1,3
"FT020","Drying",50,557.0573046,"C25H18O15",1,5
"FT020","Drying",50,557.0784124,"C22H22O17",1,5
"FT020","Drying",50,557.0905548,"C32H19O6N2P1",1,3
"FT020","Drying",50,557.0936918,"C26H22O14",1,5
"FT020","Drying",50,557.1148077,"C23H26O16",1,5
"FT020","Drying",50,557.130082,"C27H26O13",1,5
"FT020","Drying",50,557.151145,"C24H30O15",1,5
"FT020","Drying",50,557.1664688,"C28H30O12",1,5
"FT020","Drying",50,557.1796286,"C15H34O18N4",1,5
"FT020","Drying",50,557.1875389,"C25H34O14",1,5
"FT020","Drying",50,557.2028317,"C29H34O11",1,5
"FT020","Drying",50,557.2158833,"C26H39O11P1",1,5
"FT020","Drying",50,557.2239531,"C26H38O13",1,5
"FT020","Drying",50,557.2391901,"C30H38O10",1,5
"FT020","Drying",50,557.2522448,"C27H43O10P1",1,4
"FT020","Drying",50,557.2603264,"C27H42O12",1,5
"FT020","Drying",50,557.2755166,"C31H42O9",1,5
"FT020","Drying",50,557.2966596,"C28H46O11",1,5
"FT020","Drying",50,557.333018,"C29H50O10",1,5
"FT020","Drying",50,559.0365845,"C24H16O16",1,5
"FT020","Drying",50,559.0576629,"C21H20O18",1,5
"FT020","Drying",50,559.069792,"C31H17O7N2P1",1,4
"FT020","Drying",50,559.0729334,"C25H20O15",1,5
"FT020","Drying",50,559.0940449,"C22H24O17",1,5
"FT020","Drying",50,559.1092806,"C26H24O14",1,5
"FT020","Drying",50,559.1304101,"C23H28O16",1,5
"FT020","Drying",50,559.1456441,"C27H28O13",1,5
"FT020","Drying",50,559.1667492,"C24H32O15",1,5
"FT020","Drying",50,559.1820316,"C28H32O12",1,5
"FT020","Drying",50,559.1951405,"C25H37O12P1",1,5
"FT020","Drying",50,559.2031312,"C25H36O14",1,5
"FT020","Drying",50,559.2184011,"C29H36O11",1,5
"FT020","Drying",50,559.2314249,"C26H41O11P1",1,3
"FT020","Drying",50,559.2394749,"C26H40O13",1,4
"FT020","Drying",50,559.2547965,"C30H40O10",1,5
"FT020","Drying",50,559.2678719,"C27H45O10P1",1,3
"FT020","Drying",50,559.2759276,"C27H44O12",1,5
"FT020","Drying",50,559.2912129,"C31H44O9",1,5
"FT020","Drying",50,559.3122598,"C28H48O11",1,3
"FT020","Drying",50,560.0681054,"C24H19O15N1",1,3
"FT020","Drying",50,561.0157567,"C23H14O17",1,5
"FT020","Drying",50,561.0490191,"C30H15O8N2P1",1,4
"FT020","Drying",50,561.0521421,"C24H18O16",1,5
"FT020","Drying",50,561.073287,"C21H22O18",1,4
"FT020","Drying",50,561.0852863,"C31H19O7N2P1",1,4
"FT020","Drying",50,561.0885108,"C25H22O15",1,5
"FT020","Drying",50,561.1096783,"C22H26O17",1,5
"FT020","Drying",50,561.1248883,"C26H26O14",1,5
"FT020","Drying",50,561.1613204,"C27H30O13",1,5
"FT020","Drying",50,561.1977164,"C28H34O12",1,5
"FT020","Drying",50,561.2107455,"C25H39O12P1",1,3
"FT020","Drying",50,561.2341259,"C29H38O11",1,5
"FT020","Drying",50,561.2705328,"C30H42O10",1,5
"FT020","Drying",50,561.306821,"C31H46O9",1,5
"FT020","Drying",50,563.0314525,"C23H16O17",1,5
"FT020","Drying",50,563.0468375,"C27H16O14",1,4
"FT020","Drying",50,563.0647904,"C30H17O8N2P1",1,4
"FT020","Drying",50,563.067845,"C24H20O16",1,5
"FT020","Drying",50,563.0831667,"C28H20O13",1,4
"FT020","Drying",50,563.1042551,"C25H24O15",1,5
"FT020","Drying",50,563.1406446,"C26H28O14",1,5
"FT020","Drying",50,563.1770589,"C27H32O13",1,5
"FT020","Drying",50,563.2054013,"C28H37O10P1",1,3
