"Mass","formula","HC","OC"
601.1776285,"C26H34O16",1.31,0.62
601.1926143,"C30H34O13",1.13,0.43
601.1929904,"C33H35O5N2S1P1",1.06,0.15
601.2053918,"C38H34O5S1",0.89,0.13
601.2058276,"C27H39O13P1",1.44,0.48
601.2137828,"C27H38O15",1.41,0.56
601.2289678,"C31H38O12",1.23,0.39
601.2292971,"C31H38O12",1.23,0.39
601.2422265,"C28H43O12P1",1.54,0.43
601.250175,"C28H42O14",1.5,0.5
601.2653536,"C32H42O11",1.31,0.34
601.2656978,"C32H42O11",1.31,0.34
601.2784827,"C29H47O11P1",1.62,0.38
601.2865526,"C29H46O13",1.59,0.45
601.2869885,"C32H47O5N2S1P1",1.47,0.16
601.2873825,"C30H50O8S2",1.67,0.27
601.3018154,"C33H46O10",1.39,0.3
601.302175,"C36H47O2N2S1P1",1.31,0.06
601.3148669,"C30H51O10P1",1.7,0.33
601.3228013,"C30H50O12",1.67,0.4
601.3231975,"C30H50O12",1.67,0.4
601.3239987,"C31H54O7S2",1.74,0.23
601.3591533,"C31H54O11",1.74,0.35
601.3595386,"C31H54O11",1.74,0.35
601.3600795,"C32H58O6S2",1.81,0.19
601.3957667,"C32H58O10",1.81,0.31
602.0788094,"C26H21O16N1",0.81,0.62
602.0792989,"C29H22O8N3S1P1",0.76,0.28
602.0872834,"C29H21O10N3S1",0.72,0.34
602.11497,"C27H25O15N1",0.93,0.56
602.1153897,"C27H25O15N1",0.93,0.56
602.2319115,"C35H42O2N1S2P1",1.2,0.06
602.2827534,"C29H49O8N1S2",1.69,0.28
602.3190006,"C30H53O7N1S2",1.77,0.23
603.0263132,"C25H16O18",0.64,0.72
603.0269293,"C26H20O13S2",0.77,0.5
603.0390289,"C22H21O18P1",0.95,0.82
603.0596074,"C32H17O9N2P1",0.53,0.28
603.0627317,"C26H20O17",0.77,0.65
603.0780991,"C30H20O14",0.67,0.47
603.0789085,"C31H24O9S2",0.77,0.29
603.0838398,"C23H24O19",1.04,0.83
603.0959941,"C33H21O8N2P1",0.64,0.24
603.0991104,"C27H24O16",0.89,0.59
603.1153197,"C32H28O8S2",0.88,0.25
603.120233,"C24H28O18",1.17,0.75
603.1206003,"C27H29O10N2S1P1",1.07,0.37
603.1355127,"C28H28O15",1,0.54
603.1565812,"C25H32O17",1.28,0.68
603.156963,"C25H32O17",1.28,0.68
603.1719012,"C29H32O14",1.1,0.48
603.1846752,"C26H37O14P1",1.42,0.54
603.192937,"C26H36O16",1.38,0.62
603.1932631,"C26H36O16",1.38,0.62
603.1936959,"C27H40O11S2",1.48,0.41
603.2049449,"C26H40O10N2S2",1.54,0.38
603.2083193,"C30H36O13",1.2,0.43
603.2441157,"C44H32O1N2",0.73,0.02
603.2447116,"C31H40O12",1.29,0.39
603.2511682,"C25H48O12S2",1.92,0.48
603.2576517,"C28H45O12P1",1.61,0.43
603.2586073,"C29H49O7S2P1",1.69,0.24
603.2659246,"C28H44O14",1.57,0.5
603.2667803,"C39H41O4P1",1.05,0.1
603.2810986,"C32H44O11",1.38,0.34
603.2815526,"C35H45O3N2S1P1",1.29,0.09
603.2936987,"C40H44O3S1",1.1,0.08
603.2941345,"C29H49O11P1",1.69,0.38
603.3017461,"C42H40O2N2",0.95,0.05
603.3030905,"C30H52O8S2",1.73,0.27
603.3174402,"C33H48O10",1.45,0.3
603.3178369,"C36H49O2N2S1P1",1.36,0.06
603.3287676,"C32H48O9N2",1.5,0.28
603.331337,"C31H57O5S2P1",1.84,0.16
603.338634,"C30H52O12",1.73,0.4
603.3395176,"C31H56O7S2",1.81,0.23
603.3536392,"C34H52O9",1.53,0.26
603.3540223,"C34H52O9",1.53,0.26
603.4817248,"C38H68O3S1",1.79,0.08
604.094544,"C26H23O16N1",0.88,0.62
604.1029474,"C29H23O10N3S1",0.79,0.34
604.1032659,"C29H23O10N3S1",0.79,0.34
604.1306897,"C27H27O15N1",1,0.56
604.1312509,"C30H28O7N3S1P1",0.93,0.23
604.2120013,"C32H35O7N3S1",1.09,0.22
604.2123452,"C32H35O7N3S1",1.09,0.22
604.2984984,"C29H51O8N1S2",1.76,0.28
604.3336308,"C29H51O12N1",1.76,0.41
604.9973145,"C24H15O17P1",0.62,0.71
605.0054768,"C24H14O19",0.58,0.79
605.0420035,"C25H18O18",0.72,0.72
605.0423897,"C25H18O18",0.72,0.72
605.054717,"C22H23O18P1",1.05,0.82
605.0573317,"C29H18O15",0.62,0.52
605.0578726,"C30H22O10S2",0.73,0.33
605.0584921,"C19H27O18S1P1",1.42,0.95
605.0589207,"C30H14O11N4",0.47,0.37
605.078407,"C26H22O17",0.85,0.65
605.0788165,"C29H23O9N2S1P1",0.79,0.31
605.0938223,"C30H22O14",0.73,0.47
605.0942311,"C33H23O6N2S1P1",0.7,0.18
605.0945925,"C31H26O9S2",0.84,0.29
605.0955135,"C18H26O21N2",1.44,1.17
605.0961741,"C19H30O16N2S2",1.58,0.84
605.0996689,"C23H26O19",1.13,0.83
605.0999931,"C26H27O11N2S1P1",1.04,0.42
605.1148439,"C27H26O16",0.96,0.59
605.1303095,"C31H26O13",0.84,0.42
605.1306762,"C32H30O8S2",0.94,0.25
605.1318125,"C19H30O20N2",1.58,1.05
605.1357921,"C24H30O18",1.25,0.75
605.1362529,"C27H31O10N2S1P1",1.15,0.37
605.1512272,"C28H30O15",1.07,0.54
605.1664171,"C32H30O12",0.94,0.38
605.1876098,"C29H34O14",1.17,0.48
605.1879182,"C29H34O14",1.17,0.48
605.2006379,"C26H39O14P1",1.5,0.54
605.2240311,"C30H38O13",1.27,0.43
605.2604012,"C31H42O12",1.35,0.39
605.2731843,"C28H47O12P1",1.68,0.43
605.2919683,"C29H51O9S1P1",1.76,0.31
605.296782,"C32H46O11",1.44,0.34
605.2971268,"C35H47O3N2S1P1",1.34,0.09
605.2976463,"C33H50O6S2",1.52,0.18
605.3249566,"C33H51O8P1",1.55,0.24
605.325315,"C34H55O3S2P1",1.62,0.09
605.3306722,"C37H50O5S1",1.35,0.14
605.332832,"C33H50O10",1.52,0.3
605.3332161,"C33H50O10",1.52,0.3
605.367269,"C38H54O4S1",1.42,0.11
605.3708887,"C35H50O5N4",1.43,0.14
605.3797981,"C35H59O4S1P1",1.69,0.11
605.3801529,"C35H59O4S1P1",1.69,0.11
606.0735726,"C25H21O17N1",0.84,0.68
606.1187262,"C29H25O10N3S1",0.86,0.34
606.1467098,"C27H29O15N1",1.07,0.56
606.2277922,"C32H37O7N3S1",1.16,0.22
606.2771993,"C30H46O6N3S1P1",1.53,0.2
606.2775532,"C28H49O9N1S2",1.75,0.32
606.3131527,"C28H49O13N1",1.75,0.46
606.3140994,"C29H53O8N1S2",1.83,0.28
607.0131223,"C24H17O17P1",0.71,0.71
607.0213069,"C24H16O19",0.67,0.79
607.0216625,"C27H17O11N2S1P1",0.63,0.41
607.0375592,"C18H25O19S1P1",1.39,1.06
607.0577158,"C25H20O18",0.8,0.72
607.0730841,"C29H20O15",0.69,0.52
607.0735728,"C30H24O10S2",0.8,0.33
607.0941008,"C26H24O17",0.92,0.65
607.1042081,"C27H29O12S1P1",1.07,0.44
607.1088971,"C22H28O16N2S1",1.27,0.73
607.1094533,"C30H24O14",0.8,0.47
607.109989,"C31H28O9S2",0.9,0.29
607.1105481,"C20H33O17S1P1",1.65,0.85
607.1172677,"C35H29O4S2P1",0.83,0.11
607.1305423,"C27H28O16",1.04,0.59
607.1458033,"C31H28O13",0.9,0.42
607.1462457,"C34H29O5N2S1P1",0.85,0.15
607.1468098,"C42H25O3P1",0.6,0.07
607.1638054,"C34H29O7N2P1",0.85,0.21
607.1669015,"C28H32O15",1.14,0.54
607.1822418,"C32H32O12",1,0.38
607.1826887,"C35H33O4N2S1P1",0.94,0.11
607.1954466,"C29H37O12P1",1.28,0.41
607.2033273,"C29H36O14",1.24,0.48
607.2183093,"C33H36O11",1.09,0.33
607.2396911,"C30H40O13",1.33,0.43
607.2760178,"C31H44O12",1.42,0.39
607.2768361,"C32H48O7S2",1.5,0.22
607.2898043,"C29H53O7S2P1",1.83,0.24
607.3043105,"C32H49O9P1",1.53,0.28
607.3111091,"C37H44O2N4S1",1.19,0.05
607.3123484,"C32H48O11",1.5,0.34
607.3129907,"C33H52O6S2",1.58,0.18
607.3135134,"C43H45O1P1",1.05,0.02
607.3254181,"C29H53O11P1",1.83,0.38
607.3259102,"C30H57O6S2P1",1.9,0.2
607.3390127,"C35H48O7N2",1.37,0.2
607.3478858,"C27H53O9N4P1",1.96,0.33
607.3488435,"C33H52O10",1.58,0.3
607.364253,"C37H52O7",1.41,0.19
608.0616589,"C27H19O12N3S1",0.7,0.44
608.0892084,"C25H23O17N1",0.92,0.68
608.1256654,"C26H27O16N1",1.04,0.62
608.1710457,"C30H31O9N3S1",1.03,0.3
608.2069958,"C31H35O8N3S1",1.13,0.26
609.0286087,"C24H19O17P1",0.79,0.71
609.0298144,"C25H15O13N4P1",0.6,0.52
609.0369239,"C24H18O19",0.75,0.79
609.0373025,"C27H19O11N2S1P1",0.7,0.41
609.0522798,"C28H18O16",0.64,0.57
609.0527546,"C31H19O8N2S1P1",0.61,0.26
609.0531788,"C18H27O19S1P1",1.5,1.06
609.0734188,"C25H22O18",0.88,0.72
609.0825896,"C36H18O10",0.5,0.28
609.0887025,"C29H22O15",0.76,0.52
609.0891504,"C32H23O7N2S1P1",0.72,0.22
609.1098029,"C26H26O17",1,0.65
609.1101248,"C29H27O9N2S1P1",0.93,0.31
609.1250806,"C30H26O14",0.87,0.47
609.1256721,"C31H30O9S2",0.97,0.29
609.1461669,"C27H30O16",1.11,0.59
609.1613667,"C31H30O13",0.97,0.42
609.1617184,"C34H31O5N2S1P1",0.91,0.15
609.1620724,"C34H31O5N2S1P1",0.91,0.15
609.1795818,"C34H31O7N2P1",0.91,0.21
609.1825455,"C28H34O15",1.21,0.54
609.1977171,"C32H34O12",1.06,0.38
609.1982231,"C35H35O4N2S1P1",1,0.11
609.1985286,"C35H35O4N2S1P1",1,0.11
609.199448,"C20H38O19N2",1.9,0.95
609.2114176,"C30H43O7S2P1",1.43,0.23
609.2188962,"C29H38O14",1.31,0.48
609.2341131,"C33H38O11",1.15,0.33
609.2346854,"C34H42O6S2",1.24,0.18
609.2553265,"C30H42O13",1.4,0.43
609.2557421,"C30H42O13",1.4,0.43
609.2705599,"C34H42O10",1.24,0.29
609.2715318,"C35H46O5S2",1.31,0.14
609.2916089,"C31H46O12",1.48,0.39
609.2922345,"C32H50O7S2",1.56,0.22
609.2925453,"C42H43O2P1",1.02,0.05
609.3012754,"C42H42O4",1,0.1
609.3056883,"C29H55O7S2P1",1.9,0.24
609.3282136,"C32H50O11",1.56,0.34
609.3644798,"C33H54O10",1.64,0.3
609.3649788,"C36H55O2N2S1P1",1.53,0.06
609.3653096,"C34H58O5S2",1.71,0.15
609.4005499,"C34H58O9",1.71,0.26
610.0682868,"C24H21O18N1",0.88,0.75
610.1051698,"C25H25O17N1",1,0.68
610.1863287,"C30H33O9N3S1",1.1,0.3
611.0025465,"C20H12O19N4",0.6,0.95
611.0316789,"C27H16O17",0.59,0.63
611.0321165,"C30H17O9N2S1P1",0.57,0.3
611.032827,"C17H25O20S1P1",1.47,1.18
611.0445882,"C24H21O17P1",0.88,0.71
611.052695,"C24H20O19",0.83,0.79
611.0680088,"C28H20O16",0.71,0.57
611.0683739,"C31H21O8N2S1P1",0.68,0.26
611.0687633,"C29H24O11S2",0.83,0.38
611.0890409,"C25H24O18",0.96,0.72
611.1012655,"C35H21O7N2P1",0.6,0.2
611.1043661,"C29H24O15",0.83,0.52
611.1047204,"C32H25O7N2S1P1",0.78,0.22
611.1052583,"C19H33O18S1P1",1.74,0.95
611.1254239,"C26H28O17",1.08,0.65
611.1407353,"C30H28O14",0.93,0.47
611.1411925,"C33H29O6N2S1P1",0.88,0.18
611.1590111,"C33H29O8N2P1",0.88,0.24
611.1593207,"C20H37O19P1",1.85,0.95
611.1617736,"C27H32O16",1.19,0.59
611.1770572,"C31H32O13",1.03,0.42
611.1775036,"C34H33O5N2S1P1",0.97,0.15
611.1981329,"C28H36O15",1.29,0.54
611.198514,"C31H37O7N2S1P1",1.19,0.23
611.210804,"C36H36O7S1",1,0.19
611.213433,"C32H36O12",1.12,0.38
611.2139065,"C35H37O4N2S1P1",1.06,0.11
611.2260894,"C29H41O12P1",1.41,0.41
611.2265387,"C29H41O12P1",1.41,0.41
611.22711,"C30H45O7S2P1",1.5,0.23
611.2344294,"C29H40O14",1.38,0.48
611.2497858,"C33H40O11",1.21,0.33
611.2501925,"C36H41O3N2S1P1",1.14,0.08
611.2586236,"C25H45O13N2P1",1.8,0.52
611.2626062,"C30H45O11P1",1.5,0.37
611.2709618,"C30H44O13",1.47,0.43
611.2713392,"C33H45O5N2S1P1",1.36,0.15
611.2859752,"C34H44O10",1.29,0.29
611.2863391,"C34H44O10",1.29,0.29
611.2869768,"C35H48O5S2",1.37,0.14
611.3071803,"C31H48O12",1.55,0.39
611.3076586,"C34H49O4N2S1P1",1.44,0.12
611.3083143,"C32H52O7S2",1.62,0.22
611.3355465,"C32H53O9P1",1.66,0.28
611.3435716,"C32H52O11",1.62,0.34
611.3439431,"C32H52O11",1.62,0.34
611.3445425,"C33H56O6S2",1.7,0.18
611.3800066,"C33H56O10",1.7,0.3
611.3803309,"C33H56O10",1.7,0.3
611.3810666,"C34H60O5S2",1.76,0.15
611.401256,"C30H60O12",2,0.4
611.4163356,"C34H60O9",1.76,0.26
612.2178951,"C21H43O17N1S1",2.05,0.81
612.303092,"C31H51O7N1S2",1.65,0.23
613.0237367,"C23H19O18P1",0.83,0.78
613.0242682,"C24H23O13S2P1",0.96,0.54
613.0320274,"C23H18O20",0.78,0.87
613.0472692,"C27H18O17",0.67,0.63
613.0476651,"C30H19O9N2S1P1",0.63,0.3
613.06828,"C24H22O19",0.92,0.79
613.080391,"C34H19O8N2P1",0.56,0.24
613.0836349,"C28H22O16",0.79,0.57
613.0844949,"C18H31O19S1P1",1.72,1.06
613.1046604,"C25H26O18",1.04,0.72
613.1199634,"C29H26O15",0.9,0.52
613.120328,"C32H27O7N2S1P1",0.84,0.22
613.1337879,"C27H35O10S2P1",1.3,0.37
613.1410447,"C26H30O17",1.15,0.65
613.1563279,"C30H30O14",1,0.47
613.1694352,"C27H35O14P1",1.3,0.52
613.1773413,"C27H34O16",1.26,0.59
613.1926883,"C31H34O13",1.1,0.42
613.2054493,"C39H34O5S1",0.87,0.13
613.2137687,"C28H38O15",1.36,0.54
613.229013,"C32H38O12",1.19,0.38
613.2294041,"C35H39O4N2S1P1",1.11,0.11
613.2420868,"C29H43O12P1",1.48,0.41
613.2500997,"C29H42O14",1.45,0.48
613.2505228,"C32H43O6N2S1P1",1.34,0.19
613.2512276,"C30H46O9S2",1.53,0.3
613.2653607,"C33H42O11",1.27,0.33
613.2657993,"C36H43O3N2S1P1",1.19,0.08
613.2780178,"C30H47O11P1",1.57,0.37
613.2785479,"C30H47O11P1",1.57,0.37
613.2864472,"C30H46O13",1.53,0.43
613.2870064,"C33H47O5N2S1P1",1.42,0.15
613.2873773,"C31H50O8S2",1.61,0.26
613.3009818,"C28H47O9N4P1",1.68,0.32
613.3015475,"C34H46O10",1.35,0.29
613.3021078,"C34H46O10",1.35,0.29
613.3228025,"C31H50O12",1.61,0.39
613.3232075,"C31H50O12",1.61,0.39
613.3237805,"C32H54O7S2",1.69,0.22
613.3324303,"C42H46O4",1.1,0.1
613.3591448,"C32H54O11",1.69,0.34
613.3595959,"C32H54O11",1.69,0.34
613.3601476,"C33H58O6S2",1.76,0.18
613.3957142,"C33H58O10",1.76,0.3
613.3964147,"C34H62O5S2",1.82,0.15
614.0793939,"C28H25O11N1S2",0.89,0.39
614.0873695,"C30H21O10N3S1",0.7,0.33
614.114941,"C28H25O15N1",0.89,0.54
614.318407,"C30H49O12N1",1.63,0.4
614.9968619,"C29H13O14P1",0.45,0.48
615.0264917,"C26H16O18",0.62,0.69
615.0269472,"C27H20O13S2",0.74,0.48
615.0393459,"C23H21O18P1",0.91,0.78
615.0474258,"C23H20O20",0.87,0.87
615.0477936,"C23H20O20",0.87,0.87
615.0596039,"C33H17O9N2P1",0.52,0.27
615.0600209,"C33H17O9N2P1",0.52,0.27
615.0628954,"C27H20O17",0.74,0.63
615.0632253,"C30H21O9N2S1P1",0.7,0.3
615.0635904,"C28H24O12S2",0.86,0.43
615.0758309,"C24H25O17P1",1.04,0.71
615.0840137,"C24H24O19",1,0.79
615.0844684,"C27H25O11N2S1P1",0.93,0.41
615.0992453,"C28H24O16",0.86,0.57
615.0996422,"C31H25O8N2S1P1",0.81,0.26
615.1171686,"C31H25O10N2P1",0.81,0.32
615.1203181,"C25H28O18",1.12,0.72
615.1209453,"C28H29O10N2S1P1",1.04,0.36
615.135631,"C29H28O15",0.97,0.52
615.1359487,"C32H29O7N2S1P1",0.91,0.22
615.1565388,"C26H32O17",1.23,0.65
615.156898,"C26H32O17",1.23,0.65
615.172016,"C30H32O14",1.07,0.47
615.1723306,"C33H33O6N2S1P1",1,0.18
615.1850385,"C27H37O14P1",1.37,0.52
615.1931057,"C27H36O16",1.33,0.59
615.2083376,"C31H36O13",1.16,0.42
615.2087153,"C34H37O5N2S1P1",1.09,0.15
615.2208689,"C39H36O5S1",0.92,0.13
615.2214905,"C28H41O13P1",1.46,0.46
615.2293969,"C28H40O15",1.43,0.54
615.2298711,"C31H41O7N2S1P1",1.32,0.23
615.2446789,"C32H40O12",1.25,0.38
615.2450986,"C35H41O4N2S1P1",1.17,0.11
615.2577147,"C29H45O12P1",1.55,0.41
615.2663262,"C32H45O6N2S1P1",1.41,0.19
615.281057,"C33H44O11",1.33,0.33
615.2814773,"C36H45O3N2S1P1",1.25,0.08
615.3021905,"C30H48O13",1.6,0.43
615.3026058,"C33H49O5N2S1P1",1.48,0.15
615.3031795,"C31H52O8S2",1.68,0.26
615.3174632,"C34H48O10",1.41,0.29
615.3384697,"C31H52O12",1.68,0.39
615.3389,"C31H52O12",1.68,0.39
615.3394906,"C32H56O7S2",1.75,0.22
615.3750308,"C32H56O11",1.75,0.34
615.3760047,"C33H60O6S2",1.82,0.18
615.3879307,"C29H61O11P1",2.1,0.38
615.4124579,"C34H64O5S2",1.88,0.15
616.0869258,"C28H28O9N1S2P1",1,0.32
616.0941085,"C27H23O16N1",0.85,0.59
616.1304956,"C28H27O15N1",0.96,0.54
616.2125493,"C33H35O7N3S1",1.06,0.21
616.2475513,"C36H44O2N1S2P1",1.22,0.06
616.2622003,"C29H47O9N1S2",1.62,0.31
616.2976534,"C29H47O13N1",1.62,0.45
616.2985535,"C30H51O8N1S2",1.7,0.27
616.3338358,"C30H51O12N1",1.7,0.4
617.0057655,"C25H14O19",0.56,0.76
617.0217182,"C19H23O19S1P1",1.21,1
617.0421435,"C26H18O18",0.69,0.69
617.042563,"C27H22O13S2",0.81,0.48
617.0573806,"C30H18O15",0.6,0.5
617.0579622,"C31H22O10S2",0.71,0.32
617.0631985,"C23H22O20",0.96,0.87
617.0753513,"C33H19O9N2P1",0.58,0.27
617.0785408,"C27H22O17",0.81,0.63
617.0996368,"C24H26O19",1.08,0.79
617.1010089,"C25H22O15N4",0.88,0.6
617.1148807,"C28H26O16",0.93,0.57
617.11536,"C31H27O8N2S1P1",0.87,0.26
617.127824,"C25H31O16P1",1.24,0.64
617.1359921,"C25H30O18",1.2,0.72
617.1512684,"C29H30O15",1.03,0.52
617.1723772,"C26H34O17",1.31,0.65
617.1875899,"C30H34O14",1.13,0.47
617.187914,"C33H35O6N2S1P1",1.06,0.18
617.2087327,"C27H38O16",1.41,0.59
617.2239435,"C31H38O13",1.23,0.42
617.236492,"C39H38O5S1",0.97,0.13
617.2603287,"C32H42O12",1.31,0.38
617.2606779,"C35H43O4N2S1P1",1.23,0.11
617.2734,"C29H47O12P1",1.62,0.41
617.2826745,"C40H43O4P1",1.07,0.1
617.296602,"C33H46O11",1.39,0.33
617.2969949,"C33H46O11",1.39,0.33
617.3097136,"C30H51O11P1",1.7,0.37
617.3102859,"C31H55O6S2P1",1.77,0.19
617.3182145,"C33H51O5N2S1P1",1.55,0.15
617.3189636,"C31H54O8S2",1.74,0.26
617.3328926,"C34H50O10",1.47,0.29
617.3670848,"C28H59O12P1",2.11,0.43
617.3850629,"C39H54O6",1.38,0.15
618.0734948,"C26H21O17N1",0.81,0.65
618.1097615,"C27H25O16N1",0.93,0.59
618.1101688,"C27H25O16N1",0.93,0.59
618.1464447,"C28H29O15N1",1.04,0.54
618.2276484,"C33H37O7N3S1",1.12,0.21
618.263178,"C36H46O2N1S2P1",1.28,0.06
618.2778605,"C29H49O9N1S2",1.69,0.31
618.3141847,"C30H53O8N1S2",1.77,0.27
618.477433,"C34H69O6N1S1",2.03,0.18
619.021377,"C25H16O19",0.64,0.76
619.0217332,"C25H16O19",0.64,0.76
619.0373499,"C30H20O11S2",0.67,0.37
619.0377963,"C19H25O19S1P1",1.32,1
619.0577983,"C26H20O18",0.77,0.69
619.0583118,"C29H21O10N2S1P1",0.72,0.34
619.0588394,"C27H16O14N4",0.59,0.52
619.072923,"C30H20O15",0.67,0.5
619.0735095,"C31H24O10S2",0.77,0.32
619.0740449,"C20H29O18S1P1",1.45,0.9
619.0788865,"C23H24O20",1.04,0.87
619.0909648,"C33H21O9N2P1",0.64,0.27
619.0941626,"C27H24O17",0.89,0.63
619.1096222,"C31H24O14",0.77,0.45
619.1101097,"C32H28O9S2",0.88,0.28
619.1114024,"C19H28O21N2",1.47,1.11
619.1152322,"C24H28O19",1.17,0.79
619.115826,"C27H29O11N2S1P1",1.07,0.41
619.1305393,"C28H28O16",1,0.57
619.1460017,"C32H28O13",0.88,0.41
619.1464545,"C33H32O8S2",0.97,0.24
619.1525836,"C36H29O8P1",0.81,0.22
619.1669182,"C29H32O15",1.1,0.52
619.2033207,"C30H36O14",1.2,0.47
619.2396546,"C31H40O13",1.29,0.42
619.2759765,"C32H44O12",1.38,0.38
619.2763752,"C35H45O4N2S1P1",1.29,0.11
619.2891916,"C29H49O12P1",1.69,0.41
619.3121697,"C33H48O11",1.45,0.33
619.3125612,"C33H48O11",1.45,0.33
619.3252355,"C30H53O11P1",1.77,0.37
619.3264428,"C31H57O6S2P1",1.84,0.19
619.3488431,"C34H52O10",1.53,0.29
620.0891818,"C26H23O17N1",0.88,0.65
620.1256184,"C27H27O16N1",1,0.59
620.1709831,"C31H31O9N3S1",1,0.29
620.2070238,"C32H35O8N3S1",1.09,0.25
620.2433508,"C33H39O7N3S1",1.18,0.21
620.2566706,"C28H47O10N1S2",1.68,0.36
620.2931848,"C29H51O9N1S2",1.76,0.31
621.0369004,"C25H18O19",0.72,0.76
621.0375165,"C28H19O11N2S1P1",0.68,0.39
621.0524109,"C29H18O16",0.62,0.55
621.0529987,"C30H22O11S2",0.73,0.37
621.0535793,"C30H14O12N4",0.47,0.4
621.0733754,"C26H22O18",0.85,0.69
621.0737896,"C29H23O10N2S1P1",0.79,0.34
621.0886695,"C30H22O15",0.73,0.5
621.0890669,"C33H23O7N2S1P1",0.7,0.21
621.1097873,"C27H26O17",0.96,0.63
621.1251786,"C31H26O14",0.84,0.45
621.1257366,"C32H30O9S2",0.94,0.28
621.1386651,"C29H35O9S2P1",1.21,0.31
621.1461474,"C28H30O16",1.07,0.57
621.1611121,"C32H30O13",0.94,0.41
621.1618377,"C35H31O5N2S1P1",0.89,0.14
621.1622512,"C43H27O3P1",0.63,0.07
621.1627299,"C43H27O3P1",0.63,0.07
621.1825719,"C29H34O15",1.17,0.52
621.1979562,"C33H34O12",1.03,0.36
621.2189688,"C30H38O14",1.27,0.47
621.2242303,"C36H34O8N2",0.94,0.22
621.2470327,"C31H43O11P1",1.39,0.35
621.2553139,"C31H42O13",1.35,0.42
621.2557793,"C34H43O5N2S1P1",1.26,0.15
621.2917228,"C32H46O12",1.44,0.38
621.2922578,"C33H50O7S2",1.52,0.21
621.3058799,"C30H47O8N4P1",1.57,0.27
621.3200426,"C33H51O9P1",1.55,0.27
621.3278807,"C33H50O11",1.52,0.33
621.3283006,"C33H50O11",1.52,0.33
621.3410165,"C30H55O11P1",1.83,0.37
621.3644294,"C34H54O10",1.59,0.29
622.0399401,"C29H22O9N1S2P1",0.76,0.31
622.0685741,"C25H21O18N1",0.84,0.72
622.1047731,"C26H25O17N1",0.96,0.65
622.1053698,"C29H26O9N3S1P1",0.9,0.31
622.1136178,"C29H25O11N3S1",0.86,0.38
623.0163647,"C24H16O20",0.67,0.83
623.0320597,"C29H20O12S2",0.69,0.41
623.0328907,"C18H25O20S1P1",1.39,1.11
623.0525522,"C25H20O19",0.8,0.76
623.0530995,"C28H21O11N2S1P1",0.75,0.39
623.0679033,"C29H20O16",0.69,0.55
623.0683589,"C32H21O8N2S1P1",0.66,0.25
623.0889852,"C26H24O18",0.92,0.69
623.0893917,"C29H25O10N2S1P1",0.86,0.34
623.1042491,"C30H24O15",0.8,0.5
623.1046675,"C33H25O7N2S1P1",0.76,0.21
623.1253096,"C27H28O17",1.04,0.63
623.1407425,"C31H28O14",0.9,0.45
623.1412296,"C32H32O9S2",1,0.28
623.1416855,"C42H25O4P1",0.6,0.1
623.161769,"C28H32O16",1.14,0.57
623.1770308,"C32H32O13",1,0.41
623.1774514,"C35H33O5N2S1P1",0.94,0.14
623.195288,"C35H33O7N2P1",0.94,0.2
623.1981806,"C29H36O15",1.24,0.52
623.2134015,"C33H36O12",1.09,0.36
623.2140261,"C36H37O4N2S1P1",1.03,0.11
623.2345377,"C30H40O14",1.33,0.47
623.249804,"C34H40O11",1.18,0.32
623.2709257,"C31H44O13",1.42,0.42
623.2714519,"C34H45O5N2S1P1",1.32,0.15
623.2720074,"C32H48O8S2",1.5,0.25
623.3072701,"C32H48O12",1.5,0.38
623.3077174,"C35H49O4N2S1P1",1.4,0.11
623.3084451,"C43H45O2P1",1.05,0.05
623.3436462,"C33H52O11",1.58,0.33
623.3439745,"C33H52O11",1.58,0.33
623.3443823,"C36H53O3N2S1P1",1.47,0.08
623.3799004,"C34H56O10",1.65,0.29
623.3811284,"C35H60O5S2",1.71,0.14
624.0721563,"C18H27O21N1S1",1.5,1.17
624.1208029,"C26H27O17N1",1.04,0.65
624.165556,"C30H31O10N3S1",1.03,0.33
624.1787103,"C27H36O10N3S1P1",1.33,0.37
624.2019017,"C31H35O9N3S1",1.13,0.29
625.0236471,"C24H19O18P1",0.79,0.75
625.031822,"C24H18O20",0.75,0.83
625.0471897,"C28H18O17",0.64,0.61
625.0477209,"C29H22O12S2",0.76,0.41
625.0481303,"C18H27O20S1P1",1.5,1.11
625.0682281,"C25H22O19",0.88,0.76
625.0686028,"C28H23O11N2S1P1",0.82,0.39
625.0835347,"C29H22O16",0.76,0.55
625.0999609,"C23H31O16S1P1",1.35,0.7
625.1045843,"C26H26O18",1,0.69
625.1198629,"C30H26O15",0.87,0.5
625.1203264,"C33H27O7N2S1P1",0.82,0.21
625.1409704,"C27H30O17",1.11,0.63
625.156248,"C31H30O14",0.97,0.45
625.1566038,"C34H31O6N2S1P1",0.91,0.18
625.157038,"C32H34O9S2",1.06,0.28
625.1744611,"C34H31O8N2P1",0.91,0.24
625.1773811,"C28H34O16",1.21,0.57
625.1777079,"C28H34O16",1.21,0.57
625.1926556,"C32H34O13",1.06,0.41
625.1929803,"C35H35O5N2S1P1",1,0.14
625.2057123,"C29H39O13P1",1.34,0.45
625.2064092,"C30H43O8S2P1",1.43,0.27
625.2137657,"C29H38O15",1.31,0.52
625.2141157,"C32H39O7N2S1P1",1.22,0.22
625.2290441,"C33H38O12",1.15,0.36
625.2294176,"C36H39O4N2S1P1",1.08,0.11
625.2417323,"C30H43O12P1",1.43,0.4
